restaurantId,name,status,itemCount,menuVerdict,allergenSourceVerdict,extractionVerdict,criticalFindings,highFindings,repairStatus,updatedAt
tatte-bethesda-md,Tatte Bakery & Cafe Bethesda,pending,119,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tatte-reston-va,Tatte Bakery & Cafe Reston,pending,119,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
teaism-dupont-dc,Teaism Dupont Circle,pending,93,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-teaism-penn-quarter-washington-dc,Teaism Penn Quarter,pending,74,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
techo-palma-formerly-el-techo-washington-dc-dc-metro,Techo Palma (formerly El Techo),pending,13,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
teds-bulletin-dc,Ted's Bulletin,pending,153,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-ted-s-montana-2414839960,Ted's Montana Grill,pending,85,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
teddy-and-the-bully-bar-washington-dc-dc-metro,Teddy & The Bully Bar,pending,173,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-tequila-and-mezcal-washington-dc,Tequila & Mezcal,pending,27,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
texas-de-brazil-fairfax-fairfax-va-dc-metro,Texas de Brazil - Fairfax,pending,48,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
texas-jack-s-barbecue-washington-dc-dc-metro,Texas Jack’s Barbecue,pending,63,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
texas-roadhouse,Texas Roadhouse,pending,57,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tgi-fridays,TGI Fridays,pending,238,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-thai-and-time-again-washington-dc,Thai And Time Again,pending,52,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-thai-chef-rockville-rockville-md,Thai Chef Rockville,pending,59,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-thai-ghang-waan-springfield-va,Thai Ghang Waan,pending,54,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
angry-jerk-silver-spring-dc-metro,The Angry Jerk Silver Spring,pending,52,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
ashby-inn-paris-va,The Ashby Inn & Restaurant,pending,37,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-auld-shebeen-fairfax-va-dc-metro,The Auld Shebeen,pending,11,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-bazaar-dc,The Bazaar by Jose Andres DC,pending,76,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-big-greek-cafe-kensington-md,The Big Greek Cafe,pending,126,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-board-and-brew-college-park-dc-metro,The Board and Brew College Park,pending,89,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
bombay-canteen-alexandria-va,The Bombay Canteen,pending,44,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
bombay-club-dc,The Bombay Club,pending,87,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
boulevard-arlington-va,The Boulevard,pending,92,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-brass-tap-washington-dc-dc-metro,The Brass Tap,pending,45,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-breakfast-club-silver-spring-dc-metro,The Breakfast Club Silver Spring,pending,70,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-bungalow-lakehouse-sterling-va-dc-metro,The Bungalow Lakehouse,pending,117,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-burger-shack-9421511261,The Burger Shack,pending,79,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-burger-shack-ashburn-dc-metro,The Burger Shack Ashburn,pending,75,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-capital-burger-washington-dc-dc-metro,The Capital Burger,pending,29,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-capital-grille-dc,The Capital Grille DC,pending,83,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
cheesecake-factory,The Cheesecake Factory,pending,243,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-continent-dc-washington-dc-dc-metro,The Continent DC,pending,36,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-corby-kitchen-north-bethesda-md,The Corby Kitchen,pending,69,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-coupe-dc,The Coupe,pending,116,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-dabney-dc,The Dabney,pending,12,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-daily-dish-silver-spring-md,The Daily Dish,pending,66,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-delegate-washington-dc,The Delegate,pending,79,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-diner-adams-morgan-dc,The Diner,pending,96,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-district-fishwife-washington-dc,The District Fishwife,pending,37,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-dons-wood-fired-pizza-sterling-va,The Dons' Wood Fired Pizza,pending,29,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-dubliner-restaurant-washington-dc-dc-metro,The Dubliner Restaurant,pending,133,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-falls-falls-church-va,The Falls,pending,147,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-farmhouse-tuscan-alexandria-va,The Farmhouse Tuscan,pending,19,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-flying-mexican-washington-dc-dc-metro,The Flying Mexican,pending,243,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
fountain-inn-dc,The Fountain Inn,pending,15,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-green-zone-dc,The Green Zone,pending,27,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-greenhouse-washington-dc,The Greenhouse,pending,28,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
greenhouse-jefferson-dc,The Greenhouse at The Jefferson,pending,11,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-grill-washington-dc-dc-metro,THE GRILL,pending,80,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-grilled-oyster-company-gaithersburg-md,The Grilled Oyster Company,pending,113,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-halal-guys,The Halal Guys,pending,47,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-hamilton-dc,The Hamilton,pending,137,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-harbour-grille-woodbridge-va-dc-metro,The Harbour Grille,pending,137,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
inn-at-little-washington-va,The Inn at Little Washington,pending,0,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-inn-at-little-washington-va,The Inn at Little Washington,pending,0,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-italian-oven-mclean-va,The Italian Oven,pending,147,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-italian-store-arlington-va,The Italian Store,pending,28,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-jerk-pit-college-park-md-dc-metro,The Jerk Pit,pending,156,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-lafayette-washington-dc,The Lafayette,pending,88,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-liberty-tavern-arlington-va-dc-metro,The Liberty Tavern,pending,111,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-light-horse-restaurant-and-bar-alexandria-va,The Light Horse Restaurant and Bar,pending,79,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
little-grand-dc,The Little Grand,pending,18,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-little-grand-washington-dc,The Little Grand,pending,29,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-lost-fox-ashburn-va,The Lost Fox,pending,37,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-majestic-by-santiago-lopez-alexandria-va-dc-metro,The Majestic by Santiago Lopez,pending,45,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-monocle-dc,The Monocle,pending,62,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-mount-vernon-inn-restaurant-washington-dc-dc-metro,The Mount Vernon Inn Restaurant,pending,122,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
naisho-room-tysons-va,The Naisho Room,pending,1,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
oak-room-bernadettes-dc,The Oak Room / Bernadette's,pending,34,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
occidental-dc,The Occidental,pending,102,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-organic-butcher-mclean-va,The Organic Butcher,pending,184,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-palm-tysons-tysons-va-dc-metro,The Palm - Tysons,pending,51,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-park-at-14th-washington-dc-dc-metro,The Park at 14th,pending,43,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-pembroke-dc,The Pembroke,pending,37,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-pub-and-the-people-washington-dc-dc-metro,The Pub & The People,pending,58,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-queen-vic-washington-dc-dc-metro,The Queen Vic,pending,96,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-ramyun-zip-centreville-va-dc-metro,THE RAMYUN ZIP,pending,90,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-red-hen-dc,The Red Hen,pending,41,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
restaurant-at-patowmack-farm-lovettsville-va,The Restaurant at Patowmack Farm,pending,11,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-riggsby-dc,The Riggsby,pending,65,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-royal-dc,The Royal,pending,34,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-saga-dc,The Saga,pending,20,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
salt-line-bethesda-md,The Salt Line Bethesda,pending,59,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
salt-line-dc,The Salt Line DC,pending,54,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-sandwich-shop-vienna-va,The Sandwich Shop,pending,58,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-secret-garden-cafe-washington-dc-dc-metro,The Secret Garden Cafe,pending,135,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-smith-penn-quarter-dc,The Smith Penn Quarter,pending,124,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-sovereign-washington-dc-dc-metro,The Sovereign,pending,80,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-tombs-washington-dc-dc-metro,The Tombs,pending,53,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-upper-room-dc,The Upper Room,pending,31,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-walrus-oyster-and-ale-house-washington-dc-dc-metro,The Walrus Oyster & Ale House,pending,53,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
the-warehouse-alexandria-va-dc-metro,The Warehouse,pending,107,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-the-wharf-alexandria-va,The Wharf,pending,139,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
thip-khao-dc,Thip Khao,pending,36,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-thompson-italian-11874404375,Thompson Italian,pending,30,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
thompson-italian-falls-church-dc-metro,Thompson Italian Falls Church,pending,53,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tiffin-hut-herndon-va,Tiffin Hut,pending,25,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tiger-dumplings-arlington-va,Tiger Dumplings,pending,104,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tiger-fork-washington-dc-dc-metro,Tiger Fork,pending,26,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-tiki-garden-thai-street-food-dc-washington-dc,Tiki Garden Thai Street Food DC,pending,48,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-tiki-on-18th-washington-dc,Tiki On 18th,pending,33,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tiki-thai-reston-reston-va-dc-metro,Tiki Thai Reston,pending,28,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-tikka-washington-dc,Tikka,pending,66,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
timber-pizza-dc,Timber Pizza Co.,pending,51,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
timber-pizza-mclean-dc-metro,Timber Pizza McLean,pending,27,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
chain-toastique,Toastique,pending,74,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
toki-underground-dc,Toki Underground,pending,55,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tom-s-watch-bar-national-harbor-washington-dc-dc-metro,Tom's Watch Bar - National Harbor,pending,87,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tom-s-watch-bar-navy-yard-washington-dc-dc-metro,Tom's Watch Bar - Navy Yard,pending,87,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tonic-quigleys-dc,Tonic at Quigley's,pending,78,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
topgolf-national-harbor-washington-dc-dc-metro,Topgolf National Harbor,pending,37,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tortino-dc,Tortino Restaurant,pending,39,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tout-de-sweet-bethesda-dc-metro,Tout de Sweet Bethesda,pending,91,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-trattoria-sorrento-bethesda-md,Trattoria Sorrento,pending,93,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
trattoria-villagio-washington-dc-dc-metro,Trattoria Villagio,pending,144,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-trio-grill-falls-church-va,TRIO Grill,pending,41,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
trio-grill-falls-church-va,TRIO Grill,pending,36,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-tristate-indian-cuisine-herndon-va,TriState Indian Cuisine,pending,108,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tropical-smoothie-cafe,Tropical Smoothie Cafe,pending,115,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
true-food-kitchen,True Food Kitchen,pending,110,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
true-food-kitchen-arlington,True Food Kitchen Arlington,pending,110,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
trummer-s-restaurant-washington-dc-dc-metro,Trummer's Restaurant,pending,29,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tsehay-ethiopian-dc,Tsehay Ethiopian,pending,28,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-tsehay-ethiopian-restaurant-and-bar-washington-dc,Tsehay Ethiopian Restaurant And Bar,pending,19,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tune-inn-dc,Tune Inn Restaurant & Bar,pending,43,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tupelo-honey-southern-kitchen-and-bar-arlington-va-dc-metro,Tupelo Honey Southern Kitchen & Bar,pending,143,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
turmerica-by-tanvi-modi-sterling-va-dc-metro,Turmerica By Tanvi Modi,pending,91,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
tuscarora-mill-restaurant-leesburg-va-dc-metro,Tuscarora Mill Restaurant,pending,61,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
uchi-dc,Uchi DC,pending,125,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-umai-ramen-and-rice-bowl-herndon-va,Umai Ramen & Rice Bowl,pending,40,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
umaya-izakaya-washington-dc-dc-metro,Umaya Izakaya,pending,176,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
uncle-jalapeno-herndon-va-dc-metro,Uncle Jalapeno,pending,5,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
uncle-julio-s-gaithersburg-gaithersburg-md-dc-metro,Uncle Julio's Gaithersburg,pending,143,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
unconventional-diner-washington-dc-dc-metro,Unconventional Diner,pending,86,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-union-kitchen-3rd-washington-dc,Union Kitchen 3rd,pending,12,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
union-street-public-house-alexandria-va-dc-metro,Union Street Public House,pending,50,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
urban-butcher-silver-spring-md,Urban Butcher,pending,12,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
urban-roast-washington-dc-dc-metro,Urban Roast,pending,110,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
osm-urbano-9821308296,Urbano,pending,147,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
uzu-revolving-sushi-rockville-md-dc-metro,UZU Revolving Sushi,pending,260,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
vace-italian-delicatessen-bethesda-md,Vace Italian Delicatessen Bethesda,pending,20,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
replacement-vagabond-bar-and-kitchen-washington-dc,Vagabond Bar and Kitchen,pending,22,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
van-leeuwen-dc,Van Leeuwen Ice Cream,pending,85,not_reviewed,not_reviewed,not_reviewed,0,0,not_needed,2026-07-14T16:24:57.029Z
